dr_no;date_rptd;date_occ;time_occ;area;area_name;rpt_dist_no;part_1_2;crm_cd;crm_cd_desc;mocodes;vict_age;vict_sex;vict_descent;premis_cd;premis_desc;weapon_used_cd;weapon_desc;status;status_desc;crm_cd_1;crm_cd_2;crm_cd_3;crm_cd_4;location;cross_street;lat;lon
200205402;01/17/2020 12:00:00 AM;01/16/2020 12:00:00 AM;1600;2;Rampart;261;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER);1606 0344 0352 0377 1202;65;M;H;108;PARKING LOT;;;IC;Invest Cont;331;;;;2400    JAMES M WOOD                 BL;;34.0567;-118.2815
201209121;03/14/2020 12:00:00 AM;03/13/2020 12:00:00 AM;2100;12;77th Street;1267;1;330;BURGLARY FROM VEHICLE;1307 1609 1822 0344 0329 1300;22;M;B;101;STREET;;;IC;Invest Cont;330;;;;900 W  85TH                         ST;;33.9613;-118.2893
201215423;06/26/2020 12:00:00 AM;06/26/2020 12:00:00 AM;1000;12;77th Street;1215;2;626;INTIMATE PARTNER - SIMPLE ASSAULT;2000 1823 1276 2047 0416 0338 0340 2038 0329 0913;21;F;B;518;TRANSITIONAL HOUSING/HALFWAY HOUSE;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;626;;;;1200 W  56TH                         ST;;33.9915;-118.2959
200804730;01/17/2020 12:00:00 AM;01/16/2020 12:00:00 AM;1900;8;West LA;835;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER);0344 0385 1822;31;M;W;101;STREET;;;IC;Invest Cont;331;;;;LA GRANGE;GLENDON;34.0472;-118.4333
200909717;05/15/2020 12:00:00 AM;05/12/2020 12:00:00 AM;1605;9;Van Nuys;998;2;850;INDECENT EXPOSURE;529;26;F;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont;850;;;;13100    VALLEYHEART                  DR;;34.1474;-118.4183
200618640;11/30/2020 12:00:00 AM;11/27/2020 12:00:00 AM;1900;6;Hollywood;663;1;210;ROBBERY;0400 0344 1300 1822;20;M;B;401;MINI-MART;102;HAND GUN;IC;Invest Cont;210;;;;6700    SANTA MONICA                 BL;;34.0907;-118.3368
201014895;11/09/2020 12:00:00 AM;10/30/2020 12:00:00 AM;1145;10;West Valley;1021;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER);1822 0344 1300;44;M;C;101;STREET;;;IC;Invest Cont;331;;;;19600    BASSETT                      ST;;34.196;-118.56
201116312;12/04/2020 12:00:00 AM;12/02/2020 12:00:00 AM;2330;11;Northeast;1153;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER);385;56;M;W;101;STREET;;;IC;Invest Cont;331;;;;1900 N  SERRANO                      AV;;34.1054;-118.3071
201015594;11/30/2020 12:00:00 AM;11/30/2020 12:00:00 AM;1300;10;West Valley;1077;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER);1300 0377 0344 1606 1822;23;F;O;108;PARKING LOT;;;IC;Invest Cont;331;;;;17100    VENTURA                      BL;;34.1602;-118.5054
200712307;08/02/2020 12:00:00 AM;08/01/2020 12:00:00 AM;800;7;Wilshire;766;2;664;BUNCO, PETTY THEFT;701;36;F;B;501;SINGLE FAMILY DWELLING;;;IC;Invest Cont;664;;;;4400 W  PICO                         BL;;34.0482;-118.3308
200505760;02/11/2020 12:00:00 AM;02/11/2020 12:00:00 AM;2100;5;Harbor;551;2;624;BATTERY - SIMPLE ASSAULT;0444 1218 0913;43;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont;624;;;;600    BYNNER                       DR;;33.7385;-118.3171
201308570;03/23/2020 12:00:00 AM;03/22/2020 12:00:00 AM;2000;13;Newton;1333;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;2700    TRINITY                      ST;;34.0216;-118.2638
200210793;05/29/2020 12:00:00 AM;05/28/2020 12:00:00 AM;1230;2;Rampart;266;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT;0913 1814 1813 0356 0444 0416 0334 0446 0419 2000;24;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other;236;;;;800    BEACON                       AV;;34.0521;-118.2738
200405314;02/03/2020 12:00:00 AM;02/03/2020 12:00:00 AM;1615;4;Hollenbeck;449;1;510;VEHICLE - STOLEN;;0;;;104;DRIVEWAY;;;IC;Invest Cont;510;;;;1200    STONE                        ST;;34.0529;-118.1931
200313761;07/06/2020 12:00:00 AM;07/06/2020 12:00:00 AM;2200;3;Southwest;377;2;624;BATTERY - SIMPLE ASSAULT;1822 0913 0400 0342 0416;22;M;H;101;STREET;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont;624;;;;3900 S  BUDLONG                      AV;;34.0145;-118.298
200514132;09/14/2020 12:00:00 AM;09/06/2020 12:00:00 AM;1000;5;Harbor;562;1;440;THEFT PLAIN - PETTY ($950 & UNDER);344;49;F;H;501;SINGLE FAMILY DWELLING;;;IC;Invest Cont;440;;;;1100 S  PATTON                       AV;;33.7343;-118.3056
200110957;04/24/2020 12:00:00 AM;04/24/2020 12:00:00 AM;255;1;Central;119;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0910 0344 1822;0;X;X;834;LA UNION STATION (NOT LINE SPECIFIC);;;IC;Invest Cont;341;;;;800 N  ALAMEDA                      ST;;34.0563;-118.2374
200116609;08/18/2020 12:00:00 AM;08/18/2020 12:00:00 AM;1800;1;Central;166;2;624;BATTERY - SIMPLE ASSAULT;0416 1822 1218 2003;58;F;B;102;SIDEWALK;500;UNKNOWN WEAPON/OTHER WEAPON;IC;Invest Cont;624;;;;600 S  SAN PEDRO                    ST;;34.0421;-118.2469
200312028;05/29/2020 12:00:00 AM;05/29/2020 12:00:00 AM;125;3;Southwest;312;1;251;SHOTS FIRED AT INHABITED DWELLING;0329 1202 1822;60;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);102;HAND GUN;IC;Invest Cont;251;;;;2900 S  REDONDO                      BL;;34.0271;-118.3585
201222162;10/07/2020 12:00:00 AM;10/07/2020 12:00:00 AM;900;12;77th Street;1205;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT;0371 0906 1822 0334;24;M;B;101;STREET;102;HAND GUN;IC;Invest Cont;230;761;;;VERMONT                      AV;50TH                         ST;33.9978;-118.2915
200208387;03/31/2020 12:00:00 AM;03/30/2020 12:00:00 AM;1900;2;Rampart;261;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;700 S  CARONDELET                   ST;;34.0584;-118.281
200909837;05/18/2020 12:00:00 AM;05/12/2020 12:00:00 AM;1810;9;Van Nuys;963;1;440;THEFT PLAIN - PETTY ($950 & UNDER);0352 0344 0394;34;F;F;119;PORCH, RESIDENTIAL;;;IC;Invest Cont;440;;;;15100    MAGNOLIA                     BL;;34.1649;-118.4618
201008675;05/04/2020 12:00:00 AM;05/04/2020 12:00:00 AM;1000;10;West Valley;1008;2;624;BATTERY - SIMPLE ASSAULT;1812 0913 2004 0416;47;M;H;108;PARKING LOT;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other;624;;;;BALBOA                       BL;ROSCOE                       BL;34.2212;-118.5027
201011604;07/31/2020 12:00:00 AM;07/09/2020 12:00:00 AM;1340;10;West Valley;1065;1;440;THEFT PLAIN - PETTY ($950 & UNDER);0344 1822 0394;39;F;W;501;SINGLE FAMILY DWELLING;;;IC;Invest Cont;440;;;;NEWCASTLE;VENTURA;34.1648;-118.5244
201218009;08/07/2020 12:00:00 AM;08/07/2020 12:00:00 AM;550;12;77th Street;1269;1;210;ROBBERY;1822 0305 0390 0344;34;F;B;101;STREET;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont;210;;;;MANCHESTER                   AV;CENTRAL                      AV;33.9602;-118.2564
200405697;02/13/2020 12:00:00 AM;02/13/2020 12:00:00 AM;2300;4;Hollenbeck;461;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS);1100 1407 0329;0;F;H;101;STREET;;;IC;Invest Cont;740;998;;;300 S  PECAN                        ST;;34.0453;-118.2218
200407822;04/14/2020 12:00:00 AM;04/06/2020 12:00:00 AM;1100;4;Hollenbeck;451;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;100 N  MYERS                        ST;;34.0478;-118.2288
201226495;12/16/2020 12:00:00 AM;12/15/2020 12:00:00 AM;2200;12;77th Street;1211;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;5400    BRYNHURST                    AV;;33.9909;-118.3333
200412026;08/22/2020 12:00:00 AM;08/21/2020 12:00:00 AM;1850;4;Hollenbeck;468;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER);0329 0311;41;F;O;501;SINGLE FAMILY DWELLING;;;IC;Invest Cont;745;;;;100 S  CONCORD                      ST;;34.0375;-118.1969
200910314;05/30/2020 12:00:00 AM;05/29/2020 12:00:00 AM;2215;9;Van Nuys;914;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS);0329 1300;25;F;H;108;PARKING LOT;;;AO;Adult Other;740;;;;14900    VANOWEN                      ST;;34.1976;-118.4574
201213261;05/16/2020 12:00:00 AM;05/16/2020 12:00:00 AM;1800;12;77th Street;1205;2;922;CHILD STEALING;913;41;M;H;501;SINGLE FAMILY DWELLING;;;AO;Adult Other;922;;;;4800 S  BUDLONG                      AV;;33.9992;-118.2959
200508408;04/18/2020 12:00:00 AM;04/18/2020 12:00:00 AM;1200;5;Harbor;528;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER);;0;;;108;PARKING LOT;;;IC;Invest Cont;420;;;;1200    BLINN                        AV;;33.7876;-118.2452
200517938;12/18/2020 12:00:00 AM;12/18/2020 12:00:00 AM;342;5;Harbor;501;1;310;BURGLARY;0344 0358 1402 1602 0397;0;X;X;221;PUBLIC STORAGE;;;IC;Invest Cont;310;;;;600 W  184TH                        ST;;33.8684;-118.2842
200912991;08/01/2020 12:00:00 AM;08/01/2020 12:00:00 AM;530;9;Van Nuys;964;1;510;VEHICLE - STOLEN;;0;;;104;DRIVEWAY;;;IC;Invest Cont;510;;;;5000    STERN                        AV;;34.1612;-118.4346
200704920;01/14/2020 12:00:00 AM;01/14/2020 12:00:00 AM;2130;7;Wilshire;723;1;330;BURGLARY FROM VEHICLE;1300 1822 1609 0344;26;F;W;101;STREET;;;IC;Invest Cont;330;;;;3RD                          ST;EDINBURGH                    AV;34.0719;-118.3637
201224479;11/15/2020 12:00:00 AM;11/15/2020 12:00:00 AM;200;12;77th Street;1208;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT;1822 0443 0319 0334 0302 1309;47;M;B;101;STREET;109;SEMI-AUTOMATIC PISTOL;AO;Adult Other;230;;;;HOOVER                       ST;48TH                         ST;33.9996;-118.2871
200712310;08/02/2020 12:00:00 AM;08/01/2020 12:00:00 AM;1230;7;Wilshire;735;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0344 1402;81;F;W;203;OTHER BUSINESS;;;IC;Invest Cont;341;998;;;HAUSER;WILSHIRE                     BL;34.0624;-118.3514
201009608;06/02/2020 12:00:00 AM;06/02/2020 12:00:00 AM;10;10;West Valley;1003;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT;2002 1816 0906 0400 0561 0913 0416 0447;38;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);500;UNKNOWN WEAPON/OTHER WEAPON;IC;Invest Cont;230;;;;7800    BAIRD                        AV;;34.212;-118.5374
200504057;01/02/2020 12:00:00 AM;01/01/2020 12:00:00 AM;2030;5;Harbor;514;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER);0344 1300 1606;33;F;H;707;GARAGE/CARPORT;;;IC;Invest Cont;420;;;;900    WILMINGTON                   BL;;33.7897;-118.2787
200710521;06/15/2020 12:00:00 AM;05/30/2020 12:00:00 AM;1420;7;Wilshire;723;2;623;BATTERY POLICE (SIMPLE);0917 0416 1822 0209 1212 0447;0;M;X;101;STREET;500;UNKNOWN WEAPON/OTHER WEAPON;IC;Invest Cont;623;;;;3RD                          ST;FAIRFAX                      AV;34.0719;-118.3614
201207530;02/20/2020 12:00:00 AM;02/20/2020 12:00:00 AM;1620;12;77th Street;1266;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0910 0344 0216 1822 1258 0346 2049 2051;17;F;H;801;MTA BUS;;;IC;Invest Cont;341;;;;FIGUEROA;79TH                         ST;33.9679;-118.2827
201305498;01/27/2020 12:00:00 AM;01/27/2020 12:00:00 AM;1000;13;Newton;1365;2;626;INTIMATE PARTNER - SIMPLE ASSAULT;2000 0448 1309 1813 1243;28;F;H;101;STREET;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other;626;;;;HOOPER                       ST;48TH                         ST;34.0002;-118.2521
200307640;03/01/2020 12:00:00 AM;03/01/2020 12:00:00 AM;845;3;Southwest;357;1;450;THEFT FROM PERSON - ATTEMPT;1822 2048 0910 2052 0301;55;F;H;945;MTA - EXPO LINE - EXPO/VERMONT;;;IC;Invest Cont;450;;;;1000    EXPOSITION                   BL;;34.0219;-118.2959
200706917;03/03/2020 12:00:00 AM;03/03/2020 12:00:00 AM;1140;7;Wilshire;773;1;761;BRANDISH WEAPON;0334 0421 1822;47;M;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);102;HAND GUN;IC;Invest Cont;761;;;;1800 S  REDONDO                      BL;;34.0417;-118.3588
200616577;10/12/2020 12:00:00 AM;10/12/2020 12:00:00 AM;115;6;Hollywood;643;2;951;DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER;0325 0601 0104 1822;0;X;X;210;RESTAURANT/FAST FOOD;;;IC;Invest Cont;951;;;;7100 W  SUNSET                       BL;;34.1007;-118.3494
200711079;06/30/2020 12:00:00 AM;06/29/2020 12:00:00 AM;1550;7;Wilshire;769;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED;0433 1912 2000 1814;26;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);511;VERBAL THREAT;AA;Adult Arrest;930;;;;1500    4TH                          AV;;34.0436;-118.3213
200411607;08/08/2020 12:00:00 AM;08/08/2020 12:00:00 AM;1830;4;Hollenbeck;464;2;624;BATTERY - SIMPLE ASSAULT;0913 0416 2004 1202 0561;61;F;H;501;SINGLE FAMILY DWELLING;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);IC;Invest Cont;624;;;;2300 E  1ST                          ST;;34.0441;-118.2105
200606525;02/19/2020 12:00:00 AM;02/19/2020 12:00:00 AM;937;6;Hollywood;647;2;626;INTIMATE PARTNER - SIMPLE ASSAULT;2000 1814 0444;32;F;H;501;SINGLE FAMILY DWELLING;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other;626;;;;1500 N  EL CENTRO                    AV;;34.098;-118.3237
200909957;05/21/2020 12:00:00 AM;05/15/2020 12:00:00 AM;2205;9;Van Nuys;989;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER);0344 1822;26;F;W;101;STREET;;;IC;Invest Cont;420;;;;4300    VENTURA CANYON               AV;;34.1478;-118.4296
200218229;12/05/2020 12:00:00 AM;12/04/2020 12:00:00 AM;2300;2;Rampart;249;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;3RD                          ST;BIXEL;34.0576;-118.2598
201218738;07/21/2020 12:00:00 AM;07/21/2020 12:00:00 AM;1750;12;77th Street;1251;2;956;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD;;59;F;B;501;SINGLE FAMILY DWELLING;;;IC;Invest Cont;956;;;;3100 W  78TH                         ST;;33.9691;-118.3265
200808741;04/27/2020 12:00:00 AM;04/26/2020 12:00:00 AM;1900;8;West LA;826;1;510;VEHICLE - STOLEN;;0;;;104;DRIVEWAY;;;IC;Invest Cont;510;;;;100 S  WESTGATE                     AV;;34.0629;-118.4728
200710996;06/26/2020 12:00:00 AM;06/26/2020 12:00:00 AM;1315;7;Wilshire;705;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED;421;30;F;W;210;RESTAURANT/FAST FOOD;511;VERBAL THREAT;AO;Adult Other;930;;;;7200 W  MELROSE                      AV;;34.0835;-118.3462
201115112;10/26/2020 12:00:00 AM;10/24/2020 12:00:00 AM;1800;11;Northeast;1173;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;2100    ALLESANDRO                   ST;;34.0924;-118.2568
201108692;04/24/2020 12:00:00 AM;04/22/2020 12:00:00 AM;1500;11;Northeast;1101;2;626;INTIMATE PARTNER - SIMPLE ASSAULT;2000 0446 0400 1601 2004 1218 0432 1814;40;F;W;109;PARK/PLAYGROUND;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other;626;;;;5100    ZOO                          DR;;34.1534;-118.3097
200116512;08/17/2020 12:00:00 AM;08/11/2020 12:00:00 AM;1657;1;Central;121;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;100 N  FREMONT                      AV;;34.0584;-118.2531
201107660;03/24/2020 12:00:00 AM;02/24/2020 12:00:00 AM;910;11;Northeast;1181;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;0394 0344;35;F;W;501;SINGLE FAMILY DWELLING;;;IC;Invest Cont;341;;;;1300 N  BENTON                       WY;;34.082;-118.2694
201307831;03/09/2020 12:00:00 AM;03/09/2020 12:00:00 AM;1000;13;Newton;1371;1;310;BURGLARY;0358 0344;40;F;B;501;SINGLE FAMILY DWELLING;;;IC;Invest Cont;310;;;;100 W  57TH                         ST;;33.9906;-118.2739
200500566;02/24/2020 12:00:00 AM;02/24/2020 12:00:00 AM;330;5;Harbor;565;1;761;BRANDISH WEAPON;0443 1822 0319 0334 0416 1402 2004;35;M;W;108;PARKING LOT;304;CLUB/BAT;AO;Adult Other;761;998;;;800 W  9TH                          ST;;33.7361;-118.2946
200712725;08/13/2020 12:00:00 AM;08/09/2020 12:00:00 AM;1500;7;Wilshire;721;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER);1822 1300 0344;65;F;W;123;PARKING UNDERGROUND/BUILDING;;;IC;Invest Cont;331;;;;100 S  CLARK                        DR;;34.0736;-118.3848
200411904;08/19/2020 12:00:00 AM;08/19/2020 12:00:00 AM;1345;4;Hollenbeck;477;2;624;BATTERY - SIMPLE ASSAULT;446;43;M;H;103;ALLEY;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AA;Adult Arrest;624;;;;2900    WHITTIER                     BL;;34.0317;-118.2097
200815772;10/27/2020 12:00:00 AM;10/25/2020 12:00:00 AM;1930;8;West LA;855;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER);;0;;;101;STREET;;;IC;Invest Cont;420;;;;1400    VETERAN                      AV;;34.0517;-118.442
201006193;02/19/2020 12:00:00 AM;02/19/2020 12:00:00 AM;745;10;West Valley;1063;2;901;VIOLATION OF RESTRAINING ORDER;2038 0913 0361;23;F;H;102;SIDEWALK;;;AO;Adult Other;901;;;;18500    CLARK                        ST;;34.1704;-118.536
200321450;12/09/2020 12:00:00 AM;12/09/2020 12:00:00 AM;300;3;Southwest;333;1;236;INTIMATE PARTNER - AGGRAVATED ASSAULT;0416 0446 0408 2000 1814 0913 0216 1309 0329;54;F;W;501;SINGLE FAMILY DWELLING;400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other;236;;;;3000    WELLINGTON                   RD;;34.0261;-118.3384
200900618;03/01/2020 12:00:00 AM;03/01/2020 12:00:00 AM;800;9;Van Nuys;946;1;210;ROBBERY;0913 0408 0337 0344 1813 2000 2004;40;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other;210;626;;;14000    OXNARD                       ST;;34.1794;-118.4377
201006630;02/29/2020 12:00:00 AM;02/28/2020 12:00:00 AM;2340;10;West Valley;1039;2;740;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS);1822 0329 1420;0;M;W;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont;740;;;;15900    VANOWEN                      ST;;34.1939;-118.4793
201211594;04/26/2020 12:00:00 AM;04/24/2020 12:00:00 AM;1820;12;77th Street;1242;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;6000    ARLINGTON                    AV;;33.9855;-118.3186
201100605;04/06/2020 12:00:00 AM;04/05/2020 12:00:00 AM;1617;11;Northeast;1124;1;310;BURGLARY;0344 1402;0;X;X;203;OTHER BUSINESS;;;IC;Invest Cont;310;998;;;3100 N  SAN FERNANDO                 RD;;34.1149;-118.2458
200915687;10/08/2020 12:00:00 AM;09/28/2020 12:00:00 AM;1900;9;Van Nuys;931;1;331;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER);0344 0385;34;F;W;101;STREET;;;IC;Invest Cont;331;;;;FIRMAMENT                    AV;VICTORY                      BL;34.1866;-118.4719
200511560;07/07/2020 12:00:00 AM;07/07/2020 12:00:00 AM;100;5;Harbor;514;1;420;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER);1606 1309 0377 0354 1300 0344;33;M;H;104;DRIVEWAY;;;IC;Invest Cont;420;;;;1500    VAN TRESS                    AV;;33.7932;-118.2792
200111713;05/14/2020 12:00:00 AM;05/13/2020 12:00:00 AM;1400;1;Central;165;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;1402 0344 0397 1602 1822;56;M;H;214;BUS DEPOT/TERMINAL, OTHER THAN MTA;;;IC;Invest Cont;341;998;;;200 E  6TH                          ST;;34.0446;-118.249
201106617;02/28/2020 12:00:00 AM;02/28/2020 12:00:00 AM;1;11;Northeast;1186;1;310;BURGLARY;0344 1402 1419 1407;0;X;X;726;POLICE FACILITY;;;IC;Invest Cont;310;998;;;1800    ACADEMY                      DR;;34.0807;-118.2425
200510041;05/28/2020 12:00:00 AM;05/28/2020 12:00:00 AM;1530;5;Harbor;528;1;510;VEHICLE - STOLEN;;0;;;108;PARKING LOT;;;IC;Invest Cont;510;;;;1200    BLINN                        AV;;33.7876;-118.2452
201217288;07/27/2020 12:00:00 AM;07/20/2020 12:00:00 AM;800;12;77th Street;1252;1;330;BURGLARY FROM VEHICLE;1822 0385;0;X;X;501;SINGLE FAMILY DWELLING;;;IC;Invest Cont;330;;;;2600 W  74TH                         ST;;33.9728;-118.3243
201207841;02/25/2020 12:00:00 AM;02/25/2020 12:00:00 AM;1200;12;77th Street;1243;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT;0400 0416 1822;58;F;B;101;STREET;500;UNKNOWN WEAPON/OTHER WEAPON;IC;Invest Cont;230;;;;6300 S  WESTERN                      AV;;33.982;-118.3089
200415653;12/05/2020 12:00:00 AM;12/05/2020 12:00:00 AM;2310;4;Hollenbeck;424;1;440;THEFT PLAIN - PETTY ($950 & UNDER);344;21;M;A;101;STREET;;;IC;Invest Cont;440;;;;VALLEY                       BL;SAN PABLO                    ST;34.0655;-118.2022
200605905;02/10/2020 12:00:00 AM;02/09/2020 12:00:00 AM;1200;6;Hollywood;645;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;CITRUS                       AV;DE LONGPRE;34.0962;-118.3398
200507876;04/02/2020 12:00:00 AM;04/02/2020 12:00:00 AM;620;5;Harbor;504;1;330;BURGLARY FROM VEHICLE;1609 0344 1202 1300 1307;56;F;A;108;PARKING LOT;;;IC;Invest Cont;330;;;;1500    FRANCISCO                    ST;;33.85;-118.3032
201307623;03/05/2020 12:00:00 AM;03/04/2020 12:00:00 AM;1500;13;Newton;1325;1;440;THEFT PLAIN - PETTY ($950 & UNDER);344;64;M;B;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);;;IC;Invest Cont;440;;;;3200 S  CENTRAL                      AV;;34.0146;-118.2565
200817064;12/01/2020 12:00:00 AM;12/01/2020 12:00:00 AM;1340;8;West LA;882;1;440;THEFT PLAIN - PETTY ($950 & UNDER);1822 2004 0345 0344 1402;0;X;X;101;STREET;;;IC;Invest Cont;440;998;;;OLYMPIC                      BL;BELOIT;0;0
201112056;07/31/2020 12:00:00 AM;07/31/2020 12:00:00 AM;1250;11;Northeast;1149;1;210;ROBBERY;0344 1309 1313 2033;25;M;H;108;PARKING LOT;304;CLUB/BAT;IC;Invest Cont;210;;;;5600 N  FIGUEROA                     ST;;34.109;-118.194
200315282;08/05/2020 12:00:00 AM;08/04/2020 12:00:00 AM;1830;3;Southwest;398;1;510;VEHICLE - STOLEN;;0;;;101;STREET;;;IC;Invest Cont;510;;;;500 W  43RD                         PL;;34.0045;-118.2869
201100565;03/03/2020 12:00:00 AM;03/03/2020 12:00:00 AM;1400;11;Northeast;1183;2;888;TRESPASSING;2004;0;F;W;729;SPECIALTY SCHOOL/OTHER;;;IC;Invest Cont;888;;;;1400    LOGAN                        ST;;34.0784;-118.2577
200400694;03/26/2020 12:00:00 AM;03/26/2020 12:00:00 AM;1435;4;Hollenbeck;422;1;230;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT;0906 0302 1309 0334 1100 1407 1822;23;M;H;102;SIDEWALK;102;HAND GUN;IC;Invest Cont;230;998;;;2200    THOMAS                       ST;;34.0707;-118.2103
201013089;09/14/2020 12:00:00 AM;09/10/2020 12:00:00 AM;930;10;West Valley;1008;2;930;CRIMINAL THREATS - NO WEAPON DISPLAYED;0915 0421 0913;56;F;W;702;OFFICE BUILDING/OFFICE;511;VERBAL THREAT;AA;Adult Arrest;930;;;;8100    BALBOA                       BL;;34.2176;-118.5013
200105026;01/06/2020 12:00:00 AM;01/05/2020 12:00:00 AM;1910;1;Central;132;1;341;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD;2032 0344 1822;22;M;K;102;SIDEWALK;;;IC;Invest Cont;341;;;;100 S  GRAND                        AV;;34.0557;-118.2488
200517520;12/06/2020 12:00:00 AM;12/06/2020 12:00:00 AM;1510;5;Harbor;507;2;745;VANDALISM - MISDEAMEANOR ($399 OR UNDER);0913 0329 1300;28;M;A;122;VEHICLE, PASSENGER/TRUCK;302;BLUNT INSTRUMENT;AO;Adult Other;745;;;;22400    HALLDALE                     AV;;33.8222;-118.3015
201215860;07/01/2020 12:00:00 AM;06/27/2020 12:00:00 AM;1900;12;77th Street;1215;2;850;INDECENT EXPOSURE;1251 1258 0361 0500 0529;10;F;H;502;MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC);400;STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE);AO;Adult Other;850;;;;5700 S  NORMANDIE                    AV;;33.9909;-118.3002
